,Date,ID,Name,Abs_magnitude,Min_diameter,Max_diameter,Potential_hazard,Close_approach_date,Relative_velocity,Miss_distance,Orbiting_body,Sentry_object
4354,2023-08-27,3338369,(2006 QS23),20.1,0.2538370294,0.5675968529,False,2023-08-27,29.2342666477,0.4361150275,Earth,False
4355,2023-08-27,3468430,(2009 SZ99),19.32,0.3635423218,0.8129053443,False,2023-08-27,11.7286873306,0.07598638,Earth,False
4356,2023-08-27,3595776,(2012 AC11),21.94,0.1087814834,0.2432427915,False,2023-08-27,10.0165068687,0.484039136,Earth,False
4357,2023-08-27,3972419,(2020 AT),25.2,0.0242412481,0.0542050786,False,2023-08-27,10.3832481731,0.3177379261,Earth,False
4358,2023-08-27,3989097,(2020 BR5),25.5,0.0211132445,0.0472106499,False,2023-08-27,6.2684248156,0.3278198316,Earth,False
4359,2023-08-27,54048948,(2020 OA3),24.76,0.0296862251,0.0663804174,False,2023-08-27,4.5555357408,0.3397694629,Earth,False
4360,2023-08-27,54051183,(2020 QL1),24.1,0.040230458,0.0899580388,False,2023-08-27,25.4270313366,0.4597290393,Earth,False
4361,2023-08-27,54123272,(2021 DC1),26.24,0.0150160248,0.0335768522,False,2023-08-27,12.6914330085,0.2269054189,Earth,False
4362,2023-08-27,54248044,(2022 DL),24.58,0.0322518756,0.0721173863,False,2023-08-27,11.9859553639,0.066647694,Earth,False
4363,2023-08-27,2620059,620059 (2006 QS23),20.15,0.2480589932,0.5546767711,False,2023-08-27,29.2342655334,0.4361149804,Earth,False
4364,2023-08-27,54356033,(2023 HV3),24.45,0.0342416731,0.0765667087,False,2023-08-27,3.2195947468,0.133214015,Earth,False
4365,2023-08-27,54375772,(2023 OW1),22.27,0.0934447651,0.2089488469,False,2023-08-27,9.1951266175,0.13334022,Earth,False
4366,2023-08-27,54376484,(2023 OX5),21.02,0.1661709017,0.3715694322,False,2023-08-27,5.9939167806,0.355934502,Earth,False
4367,2023-08-27,54377193,(2023 QQ),25.77,0.0186446818,0.041690776,False,2023-08-27,10.1050959542,0.0273665169,Earth,False
4368,2023-08-27,54377563,(2023 QR1),27.26,0.0093876087,0.0209913311,False,2023-08-27,5.0175033797,0.0110785258,Earth,False
4369,2023-08-27,54378345,(2023 QJ5),27.1,0.0101054342,0.0225964377,False,2023-08-27,12.2144683281,0.0117156498,Earth,True
4370,2023-08-27,54378777,(2023 QZ6),24.86,0.0283501249,0.0633928065,False,2023-08-27,17.6840034348,0.0233246838,Earth,False
4371,2023-08-27,54378880,(2023 QL7),20.73,0.1899131235,0.4246586539,True,2023-08-27,12.6510289773,0.1482204514,Earth,False
4372,2023-08-27,54379042,(2023 QT7),22.09,0.1015207872,0.2270073813,False,2023-08-27,7.9552332398,0.1425516184,Earth,False
4373,2023-08-27,54380204,(2023 RA1),25.46,0.021505769,0.0480883614,False,2023-08-27,8.2676496019,0.0404820098,Earth,False
4374,2023-08-27,54381333,(2023 RQ3),21.97,0.1072889455,0.2399053753,False,2023-08-27,24.4907080814,0.2648530918,Earth,False
4375,2023-08-27,54381671,(2023 RW4),25.89,0.0176422908,0.0394493615,False,2023-08-27,9.7098660466,0.0427436029,Earth,False
4376,2023-08-27,54382897,(2023 RE9),25.98,0.0169260249,0.0378477424,False,2023-08-27,8.2435015931,0.0233692138,Earth,False
4377,2023-08-27,54384210,(2023 RO16),27.86,0.0071212294,0.015923553,False,2023-08-27,1.8142480512,0.0380850841,Earth,False
4378,2023-08-27,54416853,(2023 XS13),24.27,0.037201031,0.0831840342,False,2023-08-27,8.9403154688,0.319707938,Earth,False
4379,2023-08-27,54417173,(2023 XH16),21.05,0.1638909515,0.3664713084,False,2023-08-27,13.8968155388,0.4862540349,Earth,False
4380,2023-08-28,2511777,511777 (2015 EZ),20.14,0.2492039814,0.5572370428,False,2023-08-28,7.2180448248,0.3212277497,Earth,False
4381,2023-08-28,3373978,(2007 GZ5),21.76,0.1181829909,0.2642652014,False,2023-08-28,11.2263359742,0.2545495603,Earth,False
4382,2023-08-28,3546704,(2010 SF),25.4,0.022108281,0.0494356193,False,2023-08-28,10.8140318518,0.2022025539,Earth,False
4383,2023-08-28,3552665,(2010 WD9),23.76,0.0470494961,0.1052058716,False,2023-08-28,12.8481545558,0.2377254118,Earth,False
4384,2023-08-28,3592306,(2012 AN10),22.53,0.0829000851,0.1853702257,False,2023-08-28,10.9274845162,0.2745400002,Earth,False
4385,2023-08-28,3682466,(2014 QH33),24.44,0.0343997255,0.0769201245,False,2023-08-28,13.2863275722,0.2574636324,Earth,False
4386,2023-08-28,3780732,(2017 QO1),27.0,0.0105816886,0.023661375,False,2023-08-28,12.2603315507,0.2637227722,Earth,False
4387,2023-08-28,3802040,(2018 FF3),26.63,0.0125474356,0.028056919,False,2023-08-28,9.9309953408,0.49857003,Earth,False
4388,2023-08-28,54053711,(2020 QX6),28.8,0.0046190746,0.0103285648,False,2023-08-28,17.3097633197,0.2670306,Earth,False
4389,2023-08-28,54102019,(2020 YN3),23.38,0.0560473362,0.1253256538,False,2023-08-28,12.4469155748,0.3440651737,Earth,False
4390,2023-08-28,54111250,(2021 CN3),26.23,0.0150853356,0.0337318359,False,2023-08-28,15.3343263844,0.4312959397,Earth,False
4391,2023-08-28,54143420,(2021 JE1),26.68,0.0122618211,0.0274182656,False,2023-08-28,8.923043973,0.2523754921,Earth,True
4392,2023-08-28,54150704,(2021 KT2),28.4,0.0055533491,0.0124176661,False,2023-08-28,19.866497836,0.4672149777,Earth,True
4393,2023-08-28,54179898,(2021 PE5),20.62,0.1997813652,0.4467247133,False,2023-08-28,25.0117142724,0.4787055123,Earth,False
4394,2023-08-28,54216182,(2021 VK1),24.55,0.0327005439,0.0731206391,False,2023-08-28,7.4944201987,0.3327622486,Earth,False
4395,2023-08-28,54248205,(2022 DT),24.89,0.0279611466,0.0625230245,False,2023-08-28,25.1410575632,0.4090748244,Earth,False
4396,2023-08-28,54300305,(2022 RA),27.89,0.0070235225,0.0157050737,False,2023-08-28,9.8765667478,0.0561427995,Earth,False
4397,2023-08-28,54317205,(2022 UE3),24.61,0.0318093633,0.0711278987,False,2023-08-28,7.1846659224,0.2649806013,Earth,False
4398,2023-08-28,54351261,(2023 FX2),24.01,0.0419329075,0.0937648318,False,2023-08-28,11.3396288072,0.4152958382,Earth,False
4399,2023-08-28,54382911,(2023 RT9),25.07,0.0257368254,0.0575492912,False,2023-08-28,15.1331263739,0.0080330289,Earth,False
4400,2023-08-28,54384211,(2023 RQ16),26.18,0.0154367182,0.0345175513,False,2023-08-28,8.6890156656,0.0099445978,Earth,False
4401,2023-08-28,54421379,(2024 BU),28.3,0.0058150704,0.0130028927,False,2023-08-28,3.8571909913,0.2968678263,Earth,False
4402,2023-09-02,2365014,365014 (2008 OX2),20.1,0.2538370294,0.5675968529,True,2023-09-02,11.9947738096,0.4116853631,Earth,False
4403,2023-09-02,2462559,462559 (2009 DD1),20.57,0.204434871,0.4571302686,False,2023-09-02,14.6540802346,0.2901369212,Earth,False
4404,2023-09-02,3364159,(2006 YP),23.9,0.04411182,0.0986370281,False,2023-09-02,7.0375398418,0.3938057854,Earth,False
4405,2023-09-02,3684006,(2014 QV296),23.77,0.0468333233,0.1047224945,False,2023-09-02,5.9058018539,0.3035904837,Earth,False
4406,2023-09-02,3759668,(2016 SG),26.6,0.0127219879,0.0284472297,False,2023-09-02,29.1120323058,0.4549832057,Earth,False
4407,2023-09-02,3767315,(2017 BY32),26.46,0.0135692229,0.0303417048,False,2023-09-02,3.4338537814,0.0427369386,Earth,False
4408,2023-09-02,3843316,(2019 NA7),20.45,0.2160503512,0.4831032718,False,2023-09-02,21.9982499781,0.2482968005,Earth,False
4409,2023-09-02,54051286,(2020 QQ2),26.7,0.0121494041,0.0271668934,False,2023-09-02,15.3512318183,0.2893938312,Earth,False
4410,2023-09-02,54165800,(2021 NM),26.23,0.0150853356,0.0337318359,False,2023-09-02,11.911137864,0.410038926,Earth,False
4411,2023-09-02,54279934,(2022 KG1),28.87,0.0044725477,0.0100009206,False,2023-09-02,17.2289697388,0.3992602381,Earth,False
4412,2023-09-02,54306602,(2022 SC6),22.36,0.0896509666,0.2004656557,False,2023-09-02,24.9693318354,0.1600653537,Earth,False
4413,2023-09-02,54377380,(2023 QU),25.11,0.0252670754,0.0564988982,False,2023-09-02,9.8157620615,0.0348727164,Earth,False
4414,2023-09-02,54378776,(2023 QU6),23.57,0.0513517179,0.1148259319,False,2023-09-02,9.9845616803,0.2723519163,Earth,False
4415,2023-09-02,54379770,(2023 RD),26.84,0.0113908197,0.0254706471,False,2023-09-02,18.298468101,0.0027311419,Earth,False
4416,2023-09-02,54380881,(2023 RX1),30.25,0.002368945,0.005297122,False,2023-09-02,1.6782655407,0.0052353219,Earth,False
4417,2023-09-02,54383810,(2023 RW15),22.52,0.0832827346,0.1862258558,False,2023-09-02,13.084335697,0.1186360471,Earth,False
4418,2023-09-02,54384205,(2023 RH16),22.11,0.100590039,0.2249261651,False,2023-09-02,11.0470849775,0.2481286686,Earth,False
4419,2023-09-02,54392055,(2023 TY2),23.33,0.0573528464,0.1282448632,False,2023-09-02,13.0150549534,0.0952166427,Earth,False
4420,2023-09-02,54427167,(2024 CS7),25.11,0.0252670754,0.0564988982,False,2023-09-02,15.162669913,0.2211345828,Earth,False
4421,2023-09-02,54427183,(2024 CK8),25.29,0.0232570687,0.0520043867,False,2023-09-02,5.7779459981,0.2024788144,Earth,False
4422,2023-09-01,2089136,89136 (2001 US16),20.28,0.233644185,0.5224442801,True,2023-09-01,4.9768526538,0.3980156572,Earth,False
4423,2023-09-01,2154029,154029 (2002 CY46),16.51,1.3260349677,2.9651043282,False,2023-09-01,23.8548257968,0.1988293014,Earth,False
4424,2023-09-01,2523812,523812 (2008 TY3),24.06,0.040978398,0.0916304836,False,2023-09-01,7.068875045,0.2266069365,Earth,False
4425,2023-09-01,3485809,(2010 AO60),21.75,0.1187284988,0.2654849942,False,2023-09-01,11.3179175618,0.303266917,Earth,False
4426,2023-09-01,3625334,(2013 BB70),23.91,0.0439091446,0.0981838322,False,2023-09-01,7.7090949348,0.3613521734,Earth,False
4427,2023-09-01,3735614,(2015 WH13),18.87,0.4472547654,1.0000920588,False,2023-09-01,23.8787557281,0.4788230404,Earth,False
4428,2023-09-01,3776074,(2017 MC4),22.01,0.1053307015,0.2355266087,False,2023-09-01,14.5312832683,0.4634109523,Earth,False
4429,2023-09-01,3781005,(2017 QD17),22.43,0.0868070458,0.1941064553,False,2023-09-01,26.1599468164,0.4245868708,Earth,False
4430,2023-09-01,54143562,(2021 JW1),19.98,0.2682594171,0.5998462923,False,2023-09-01,12.2801671766,0.2977983973,Earth,False
4431,2023-09-01,54185132,(2021 PZ9),26.94,0.0108781483,0.0243242791,False,2023-09-01,4.805727413,0.1555348178,Earth,False
4432,2023-09-01,54193344,(2021 RY3),25.66,0.0196134944,0.0438571068,False,2023-09-01,9.7048274762,0.0853372228,Earth,False
4433,2023-09-01,54193838,(2021 RR4),26.92,0.0109788026,0.0245493489,False,2023-09-01,9.0257272177,0.1366794521,Earth,False
4434,2023-09-01,54304628,(2022 SV),24.13,0.0396784754,0.0887237683,False,2023-09-01,9.3006769384,0.3600776016,Earth,False
4435,2023-09-01,54352302,(2023 FO4),26.49,0.0133830462,0.029925401,False,2023-09-01,6.3712773911,0.2207238074,Earth,False
4436,2023-09-01,54352567,(2023 FR5),23.12,0.0631764148,0.1412667581,False,2023-09-01,21.51489629,0.4359750145,Earth,False
4437,2023-09-01,54357098,(2023 GB4),19.93,0.2745079817,0.6138185073,False,2023-09-01,16.9820168137,0.401008165,Earth,False
4438,2023-09-01,54377572,(2023 QZ1),24.14,0.0394961694,0.0883161196,False,2023-09-01,18.6302438469,0.046600122,Earth,False
4439,2023-09-01,54377574,(2023 QB2),26.25,0.0149470324,0.0334225806,False,2023-09-01,7.1666849854,0.0207602645,Earth,False
4440,2023-09-01,54377960,(2023 QT3),21.64,0.1248978541,0.2792800919,False,2023-09-01,14.4839532412,0.398777029,Earth,False
4441,2023-09-01,54378333,(2023 QR4),24.27,0.037201031,0.0831840342,False,2023-09-01,9.7799385493,0.091027558,Earth,False
4442,2023-09-01,54379925,(2023 RF),23.72,0.0479242116,0.1071617948,False,2023-09-01,7.2269226355,0.0261570715,Earth,False
4443,2023-09-01,54385795,(2023 SA3),23.61,0.0504144434,0.1127301225,False,2023-09-01,10.6688569642,0.1386520128,Earth,False
4444,2023-09-01,2666220,666220 (2010 AO60),21.73,0.1198270801,0.2679414966,False,2023-09-01,11.3179175777,0.3032669169,Earth,False
4445,2023-09-01,54467114,(2024 QM),23.68,0.0488151892,0.1091540813,False,2023-09-01,14.4191411034,0.1608241908,Earth,False
4446,2023-08-30,2410622,410622 (2008 QF),21.72,0.1203801767,0.2691782583,False,2023-08-30,1.9720780782,0.3051298326,Earth,False
4447,2023-08-30,2505657,505657 (2014 SR339),18.48,0.5352479056,1.1968507018,True,2023-08-30,17.7280100489,0.3325092478,Earth,False
4448,2023-08-30,3289739,(2005 RB3),22.61,0.0799015081,0.1786652037,False,2023-08-30,17.7517362843,0.4410726677,Earth,False
4449,2023-08-30,3552576,(2010 WH3),20.87,0.1780553292,0.3981438198,False,2023-08-30,8.5800456382,0.1628086891,Earth,False
4450,2023-08-30,3596262,(2012 BX34),27.6,0.0080270317,0.0179489885,False,2023-08-30,16.0277354027,0.4643480453,Earth,False
4451,2023-08-30,3607504,(2012 PZ17),26.73,0.011982708,0.0267941497,False,2023-08-30,3.5818974187,0.0429999973,Earth,False
4452,2023-08-30,3692561,(2014 TV),24.4,0.0350392641,0.0783501764,False,2023-08-30,9.8006313083,0.4559570782,Earth,False
4453,2023-08-30,54048868,(2020 OR),22.52,0.0832827346,0.1862258558,False,2023-08-30,9.7629691592,0.2811237389,Earth,False
4454,2023-08-30,54100190,(2020 XA5),24.29,0.0368599699,0.0824213984,False,2023-08-30,10.8857860046,0.3903938233,Earth,False
4455,2023-08-30,54239840,(2022 BF1),25.26,0.0235806068,0.0527278398,False,2023-08-30,22.093667763,0.3181123558,Earth,False
4456,2023-08-30,54301299,(2022 QJ50),25.11,0.0252670754,0.0564988982,False,2023-08-30,25.3156333931,0.4955642228,Earth,False
4457,2023-08-30,54376263,(2023 OR4),22.77,0.0742258153,0.1659739687,False,2023-08-30,4.6862431475,0.1960256743,Earth,False
4458,2023-08-30,54376991,(2023 OS8),23.68,0.0488151892,0.1091540813,False,2023-08-30,6.1655242761,0.1172565082,Earth,False
4459,2023-08-30,54377562,(2023 OK10),19.95,0.2719912773,0.6081909854,False,2023-08-30,12.2352228919,0.482959089,Earth,False
4460,2023-08-30,54378332,(2023 QQ4),24.98,0.0268259417,0.0599846292,False,2023-08-30,5.4869453277,0.137991017,Earth,False
4461,2023-08-30,54380578,(2023 RW1),25.53,0.0208235599,0.0465628955,False,2023-08-30,6.25241612,0.0674880547,Earth,False
4462,2023-08-30,54380890,(2023 RG2),22.56,0.0817626533,0.1828268509,False,2023-08-30,4.5720375232,0.2788331576,Earth,False
4463,2023-08-30,54385252,(2023 SA2),22.75,0.0749126183,0.1675097069,False,2023-08-30,5.1726931607,0.1256553162,Earth,False
4464,2023-08-30,54392634,(2023 TR5),23.48,0.0535247906,0.1196850702,False,2023-08-30,5.8642198442,0.1614947415,Earth,False
4465,2023-08-30,54423832,(2024 CT),26.82,0.0114962176,0.0257063241,False,2023-08-30,5.7201691468,0.4115333077,Earth,False
4466,2023-08-30,54426461,(2024 CL3),26.34,0.0143401923,0.0320656449,False,2023-08-30,5.3300499829,0.1704282138,Earth,False
4467,2023-08-30,54496024,(2024 UB5),28.256,0.0059341016,0.0132690545,False,2023-08-30,9.4135242943,0.278681857,Earth,True
4468,2023-08-31,2159856,159856 (2004 JW6),17.98,0.67383719,1.5067457626,False,2023-08-31,13.4833342471,0.429611387,Earth,False
4469,2023-08-31,2414286,414286 (2008 OC6),18.59,0.5088092249,1.1377320144,True,2023-08-31,21.8717187249,0.4497468966,Earth,False
4470,2023-08-31,2483422,483422 (2000 CE59),20.53,0.208235599,0.4656289548,True,2023-08-31,13.9619053775,0.2741445597,Earth,False
4471,2023-08-31,3546702,(2010 SD),24.7,0.0305179233,0.0682401509,False,2023-08-31,21.4038537215,0.3748798901,Earth,False
4472,2023-08-31,3661508,(2014 CS13),24.0,0.0421264611,0.0941976306,False,2023-08-31,21.5765076634,0.4496415188,Earth,False
4473,2023-08-31,3843107,(2019 NC1),21.4,0.1394938229,0.3119176705,False,2023-08-31,6.3546347101,0.1049366531,Earth,False
4474,2023-08-31,3843752,(2019 QV7),21.97,0.1072889455,0.2399053753,False,2023-08-31,30.0342869511,0.176715843,Earth,False
4475,2023-08-31,54192187,(2021 RN1),22.31,0.0917392059,0.2051351006,False,2023-08-31,21.3351960695,0.1092790489,Earth,False
4476,2023-08-31,54295352,(2022 PC2),27.05,0.01034082,0.0231227764,False,2023-08-31,17.9975525442,0.4934463485,Earth,True
4477,2023-08-31,54352565,(2023 FO5),25.24,0.0237987955,0.0532157244,False,2023-08-31,13.9162578407,0.456874179,Earth,False
4478,2023-08-31,54381326,(2023 OE24),20.93,0.1732028271,0.3872932954,False,2023-08-31,3.3018285705,0.461243721,Earth,False
4479,2023-08-31,54376992,(2023 QH),23.7,0.0483676488,0.1081533507,False,2023-08-31,15.9054107932,0.0307161642,Earth,False
4480,2023-08-31,54377394,(2023 QJ1),23.28,0.0586887658,0.1312320699,False,2023-08-31,7.2899606563,0.2342687844,Earth,False
4481,2023-08-31,54380199,(2023 RW),25.36,0.0225193047,0.050354696,False,2023-08-31,14.6605261626,0.0505937676,Earth,False
4482,2023-08-31,54380208,(2023 RE1),23.32,0.0576175751,0.1288368146,False,2023-08-31,16.0911926706,0.1409624669,Earth,False
4483,2023-08-31,54380570,(2023 RN1),25.17,0.0245784775,0.0549591464,False,2023-08-31,6.4071236695,0.0356268729,Earth,False
4484,2023-08-31,54382081,(2023 RE6),20.95,0.1716148941,0.3837425691,True,2023-08-31,19.077247595,0.0877501018,Earth,False
4485,2023-08-31,54384763,(2023 RR21),22.81,0.0728710415,0.1629446024,False,2023-08-31,5.7137192285,0.3088502801,Earth,False
4486,2023-08-31,54469533,(2024 RR8),28.33,0.0057352846,0.0128244863,False,2023-08-31,9.9631114211,0.1932138887,Earth,False
4487,2023-09-08,2277617,277617 (2006 BT7),18.18,0.6145468212,1.3741684676,False,2023-09-08,17.464693303,0.341580559,Earth,False
4488,2023-09-08,2340291,340291 (2006 CV),19.88,0.2809020939,0.6281161771,False,2023-09-08,17.6134930827,0.114022931,Earth,False
4489,2023-09-08,2481965,481965 (2009 EB1),20.69,0.193443872,0.4325536477,False,2023-09-08,18.3646466263,0.4046280627,Earth,False
4490,2023-09-08,3513745,(2010 FL48),22.11,0.100590039,0.2249261651,False,2023-09-08,14.8096896428,0.3264636579,Earth,False
4491,2023-09-08,3771014,(2017 EU2),25.3,0.0231502122,0.0517654482,False,2023-09-08,17.7049654012,0.3327121657,Earth,False
4492,2023-09-08,3799286,(2018 CN2),27.8,0.0073207399,0.016369672,False,2023-09-08,27.8832209951,0.3346536608,Earth,False
4493,2023-09-08,3827333,(2018 RN2),24.51,0.0333084924,0.0744800533,False,2023-09-08,15.2679967828,0.1489849286,Earth,False
4494,2023-09-08,3827422,(2018 RT3),22.06,0.102933082,0.2301653685,False,2023-09-08,21.0025543899,0.2375079439,Earth,False
4495,2023-09-08,3840745,(2019 FM2),20.61,0.2007035141,0.4487867009,True,2023-09-08,18.1770549739,0.1681142251,Earth,False
4496,2023-09-08,54016220,(2020 FC1),27.4,0.0088014652,0.0196806745,False,2023-09-08,7.6402190748,0.4704645524,Earth,False
4497,2023-09-08,54016433,(2020 GE),28.16,0.0062023315,0.0138688349,False,2023-09-08,1.4474208895,0.0382667741,Earth,False
4498,2023-09-08,54136758,(2021 GU7),22.04,0.1038855101,0.2322950625,False,2023-09-08,2.7217510345,0.3794721776,Earth,False
4499,2023-09-08,54190788,(2021 QH2),25.05,0.0259749653,0.0580817882,False,2023-09-08,7.3967301533,0.133955304,Earth,False
4500,2023-09-08,54193833,(2021 RL4),24.92,0.0275775053,0.0616651765,False,2023-09-08,13.4976285002,0.2026154202,Earth,False
4501,2023-09-08,54269054,(2022 GM1),25.66,0.0196134944,0.0438571068,False,2023-09-08,3.0628978871,0.1093668206,Earth,False
4502,2023-09-08,54359705,(2023 JN7),20.63,0.1988634532,0.4446721997,False,2023-09-08,12.1305644462,0.283222685,Earth,False
4503,2023-09-08,54377395,(2023 QK1),22.23,0.095182033,0.212833496,False,2023-09-08,29.0865778872,0.0585849954,Earth,False
4504,2023-09-08,54377965,(2023 QY3),23.08,0.0643509521,0.1438931032,False,2023-09-08,9.8809031373,0.1904292017,Earth,False
4505,2023-09-08,54378339,(2023 QC5),25.63,0.0198863453,0.04446722,False,2023-09-08,7.5885440496,0.0272406842,Earth,False
4506,2023-09-08,54379926,(2023 RG),27.34,0.0090480497,0.0202320542,False,2023-09-08,12.4661258155,0.0110102485,Earth,False
4507,2023-09-08,54379928,(2023 RH),25.52,0.0209196771,0.04677782,False,2023-09-08,19.1186510016,0.0109237291,Earth,False
4508,2023-09-08,54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,False,2023-09-08,13.7748894651,0.094197425,Earth,False
4509,2023-09-08,54380895,(2023 RQ2),28.43,0.0054771543,0.0122472894,False,2023-09-08,16.2395501685,0.002738205,Earth,False
4510,2023-09-08,54381318,(2023 RY2),28.3,0.0058150704,0.0130028927,False,2023-09-08,10.486530628,0.0012654204,Earth,False
4511,2023-09-08,54381683,(2023 RN5),24.33,0.0361871997,0.0809170384,False,2023-09-08,2.5760178034,0.1432919753,Earth,False
4512,2023-09-08,54382084,(2023 RH6),24.19,0.0385971268,0.0863057993,False,2023-09-08,19.3021186362,0.0829006117,Earth,False
4513,2023-09-08,54383811,(2023 RX15),22.19,0.0969515991,0.2167903661,False,2023-09-08,6.904636199,0.2063844253,Earth,False
4514,2023-09-08,54383809,(2023 RY15),27.98,0.0067383719,0.0150674576,False,2023-09-08,10.1745315098,0.0039758213,Earth,True
4515,2023-09-08,54385805,(2023 SM3),26.71,0.0120935826,0.0270420729,False,2023-09-08,11.3551077589,0.0380729495,Earth,False
4516,2023-09-08,54423046,(2024 BN3),27.47,0.0085222639,0.0190563613,False,2023-09-08,8.5264512845,0.2908357604,Earth,False
4517,2023-09-08,54423146,(2024 BO4),22.82,0.0725362295,0.1621959399,False,2023-09-08,9.5453725832,0.3207404675,Earth,False
4518,2023-09-09,3071939,(2001 BB16),23.2,0.0608912622,0.1361570015,False,2023-09-09,8.1963037325,0.2890604677,Earth,False
4519,2023-09-09,3263254,(2004 XK3),24.47,0.0339277435,0.0758647409,False,2023-09-09,5.3458406855,0.0953927723,Earth,False
4520,2023-09-09,3609163,(2012 SX49),26.2,0.0152951935,0.0342010925,False,2023-09-09,17.8359634606,0.4778850755,Earth,False
4521,2023-09-09,3653306,(2013 US8),25.0,0.02658,0.0594346868,False,2023-09-09,10.6977183306,0.256484757,Earth,False
4522,2023-09-09,3691849,(2014 SF304),27.3,0.0092162655,0.0206081961,False,2023-09-09,16.8126991052,0.3403049977,Earth,False
4523,2023-09-09,3753570,(2015 BC518),26.8,0.0116025908,0.0259441818,False,2023-09-09,8.1797828527,0.4727113024,Earth,False
4524,2023-09-09,3757000,(2016 PQ8),22.1,0.1010543415,0.2259643771,False,2023-09-09,9.2728506193,0.119046247,Earth,False
4525,2023-09-09,3767162,(2017 BL30),23.26,0.0592318063,0.1324463452,False,2023-09-09,4.7838852206,0.25909564,Earth,False
4526,2023-09-09,3767322,(2017 BG92),28.77,0.0046833323,0.0104722495,False,2023-09-09,3.2413632195,0.2721760224,Earth,True
4527,2023-09-09,3785689,(2017 TF2),20.3,0.2315021222,0.5176544822,False,2023-09-09,15.0932162825,0.215079637,Earth,False
4528,2023-09-09,3799830,(2018 ES1),26.8,0.0116025908,0.0259441818,False,2023-09-09,12.7339380154,0.2654186186,Earth,False
4529,2023-09-09,3827432,(2018 RZ3),23.93,0.0435065831,0.0972836774,False,2023-09-09,15.2670415589,0.0744675884,Earth,False
4530,2023-09-09,3843785,(2019 RH1),24.8,0.0291443905,0.0651688382,False,2023-09-09,13.9868034534,0.3719047984,Earth,False
4531,2023-09-09,3843884,(2019 SN),25.54,0.0207278843,0.0463489584,False,2023-09-09,9.2074355369,0.0908355038,Earth,False
4532,2023-09-09,54194978,(2021 RU7),23.47,0.0537718498,0.1202375114,False,2023-09-09,11.2132715403,0.1822417313,Earth,False
4533,2023-09-09,54293323,(2022 OB10),22.98,0.067383719,0.1506745763,False,2023-09-09,13.3598021366,0.1226508484,Earth,False
4534,2023-09-09,54354973,(2023 HW2),25.49,0.0212106988,0.0474285643,False,2023-09-09,7.1460875635,0.4945219453,Earth,False
4535,2023-09-09,54378864,(2023 QQ6),22.88,0.0705594158,0.1577756503,False,2023-09-09,4.9882286481,0.2925382431,Earth,False
4536,2023-09-09,54379930,(2023 RL),28.45,0.0054269395,0.0121350055,False,2023-09-09,5.3828720959,0.005047323,Earth,False
4537,2023-09-09,54379931,(2023 RM),27.42,0.0087207729,0.019500241,False,2023-09-09,5.9953458707,0.0220128755,Earth,False
4538,2023-09-09,54380198,(2023 RX),27.3,0.0092162655,0.0206081961,False,2023-09-09,11.5425334134,0.0079460755,Earth,False
4539,2023-09-09,54380888,(2023 RE2),23.64,0.0497227313,0.1111834072,False,2023-09-09,7.4902370201,0.1526860015,Earth,False
4540,2023-09-09,54381323,(2023 RG3),24.88,0.0280902094,0.0628116177,False,2023-09-09,8.6738634932,0.0659388593,Earth,False
4541,2023-09-09,54381665,(2023 RF4),25.26,0.0235806068,0.0527278398,False,2023-09-09,10.9648342405,0.0117367924,Earth,False
4542,2023-09-09,54381681,(2023 RK5),29.1,0.0040230458,0.0089958039,False,2023-09-09,10.1231552374,0.0018843135,Earth,True
4543,2023-09-09,54382558,(2023 RO6),26.74,0.0119276525,0.0266710417,False,2023-09-09,12.6949613944,0.0142106215,Earth,False
4544,2023-09-09,54383289,(2023 RK10),26.29,0.0146742183,0.0328125497,False,2023-09-09,0.3327961866,0.0764420033,Earth,False
4545,2023-09-09,54383293,(2023 RB11),23.38,0.0560473362,0.1253256538,False,2023-09-09,2.9761723705,0.29362497,Earth,False
4546,2023-09-09,54384224,(2023 SN),26.49,0.0133830462,0.029925401,False,2023-09-09,12.0356454099,0.0128936966,Earth,False
4547,2023-09-09,54386829,(2023 SG4),24.41,0.0348782733,0.0779901901,False,2023-09-09,7.5452041087,0.030207267,Earth,False
4548,2023-09-09,54387138,(2023 SJ5),24.19,0.0385971268,0.0863057993,False,2023-09-09,15.765599117,0.0333158642,Earth,False
4549,2023-09-09,54392061,(2023 TD3),23.08,0.0643509521,0.1438931032,False,2023-09-09,8.8897892618,0.261618546,Earth,False
4550,2023-09-09,54469029,(2024 RD7),22.81,0.0728710415,0.1629446024,False,2023-09-09,21.2206778925,0.2882069136,Earth,False
4551,2023-09-06,3407681,(2008 FX6),25.0,0.02658,0.0594346868,False,2023-09-06,7.9962366975,0.2194131249,Earth,False
4552,2023-09-06,54144931,(2021 JA5),26.38,0.0140784543,0.0314803809,False,2023-09-06,10.8528729995,0.0341469287,Earth,False
4553,2023-09-06,54279459,(2022 JW2),25.2,0.0242412481,0.0542050786,False,2023-09-06,9.7325671173,0.1881884002,Earth,False
4554,2023-09-06,54340441,(2023 BK8),25.56,0.02053785,0.0459240286,False,2023-09-06,7.7587352361,0.447065322,Earth,False
4555,2023-09-06,54340780,(2023 BY9),21.03,0.1654074158,0.3698622257,True,2023-09-06,26.166644178,0.4440488721,Earth,False
